	cpi_pdiff2	bmon_gdp_rdiff2	stock_pdiff2	cons_pdiff2	pdebt_gdp_rdiff2	inv_gdp_rdiff2	ca_gdp_rdiff2	tloan_gdp_rdiff2	tdbtserv_gdp_rdiff2	global_loan2	global_drate	drate	pred	year	iso	crisis
238	-0.008	0.002	-0.002	0.005	-0.003	-0.002	-0.004	0.005	0.005	-0.018	-0.005	-0.025	0.026	1982	CHE	0
239	0.001	0.005	0.01	-0.001	-0.005	0.005	0.017	0.0	0.003	-0.001	0.01	-0.014	0.106	1983	CHE	0
240	-0.005	-0.006	0.001	0.003	-0.001	0.0	-0.005	-0.003	-0.002	-0.016	-0.014	-0.011	0.017	1984	CHE	0
241	-0.006	-0.012	0.009	0.005	-0.005	-0.004	-0.002	0.021	0.003	-0.02	0.012	-0.026	0.052	1985	CHE	0
242	-0.001	0.008	0.015	0.006	-0.008	0.0	0.005	0.058	-0.008	-0.014	0.038	-0.016	0.159	1986	CHE	0
243	-0.004	0.01	-0.004	-0.002	-0.005	-0.002	-0.0	0.034	-0.007	0.003	0.011	-0.034	0.075	1987	CHE	0
244	-0.0	0.003	-0.001	0.01	-0.005	-0.001	0.002	0.024	0.012	0.078	0.023	0.025	0.245	1988	CHE	0
245	-0.0	-0.027	0.021	0.007	-0.005	0.009	-0.011	0.064	0.037	0.03	0.14	0.108	0.449	1989	CHE	1
246	-0.009	-0.021	0.0	0.006	-0.012	-0.005	0.01	0.04	0.106	0.02	0.084	0.033	0.329	1990	CHE	1
247	-0.002	0.004	-0.002	-0.003	-0.003	-0.001	-0.006	-0.001	-0.002	-0.007	-0.015	-0.013	0.026	1996	CHE	0
248	0.0	0.005	0.001	-0.001	-0.003	-0.0	-0.006	-0.009	-0.007	-0.012	-0.026	-0.014	0.006	1997	CHE	0
249	0.005	-0.003	-0.006	0.0	-0.002	-0.001	-0.003	-0.012	-0.016	-0.006	0.013	-0.02	0.027	1998	CHE	0
250	-0.002	-0.001	0.004	-0.0	-0.001	-0.001	-0.0	-0.013	0.007	0.027	-0.021	-0.028	0.045	1999	CHE	0
251	-0.001	0.002	0.0	-0.003	-0.003	-0.001	-0.003	-0.006	0.01	-0.004	-0.005	0.01	0.073	2000	CHE	0
252	-0.004	-0.002	-0.002	-0.002	-0.002	-0.005	0.002	-0.003	-0.003	-0.004	-0.003	-0.018	0.029	2001	CHE	0
253	-0.003	0.004	0.001	-0.002	-0.002	-0.002	0.004	-0.008	-0.002	-0.008	-0.027	-0.011	0.02	2002	CHE	0
254	-0.001	0.01	0.001	-0.001	-0.001	-0.004	-0.003	-0.008	-0.009	-0.003	-0.028	-0.019	0.012	2003	CHE	0
255	0.0	0.002	-0.002	-0.001	-0.002	-0.003	-0.004	-0.01	-0.006	-0.008	-0.022	-0.014	0.007	2004	CHE	0
256	-0.006	0.001	0.005	0.006	-0.0	0.002	0.01	-0.017	-0.026	0.057	-0.018	-0.021	0.067	2005	CHE	0
257	-0.008	-0.034	0.025	0.033	0.014	-0.005	0.002	-0.023	-0.002	0.263	0.052	0.029	0.422	2006	CHE	1
258	-0.009	-0.042	0.021	0.034	0.021	-0.004	-0.002	-0.013	0.038	0.277	0.042	-0.012	0.426	2007	CHE	1
259	0.012	0.02	-0.002	-0.002	-0.004	-0.004	-0.002	0.013	0.006	-0.021	-0.041	-0.011	0.04	2013	CHE	0
260	0.006	0.011	0.003	0.002	-0.005	-0.004	0.004	0.024	-0.007	-0.022	-0.049	-0.02	0.021	2014	CHE	0
261	0.009	0.001	-0.002	0.0	-0.005	-0.002	0.003	0.004	-0.011	-0.019	-0.033	-0.006	0.015	2015	CHE	0
262	0.011	-0.002	-0.001	-0.001	-0.003	-0.002	0.001	-0.005	-0.009	-0.019	-0.025	0.0	0.02	2016	CHE	0
263	0.018	0.003	-0.003	-0.002	0.003	-0.007	-0.001	0.006	0.001	0.021	-0.022	0.021	0.113	1878	DEU	0
264	0.035	0.003	0.012	0.004	-0.005	-0.01	0.003	-0.002	0.001	-0.013	-0.006	-0.0	0.098	1879	DEU	0
265	0.006	0.004	0.001	0.04	0.004	-0.007	-0.0	-0.005	-0.002	-0.011	0.002	-0.001	0.107	1880	DEU	0
266	0.002	-0.001	-0.007	0.008	-0.005	0.009	-0.001	-0.007	-0.006	-0.019	0.006	0.011	0.066	1881	DEU	0
267	0.013	-0.001	-0.008	0.001	-0.005	0.004	0.001	-0.008	-0.007	-0.025	0.012	0.006	0.058	1882	DEU	0
268	0.021	-0.003	0.0	-0.008	-0.004	0.01	-0.002	-0.005	-0.003	-0.019	0.057	0.003	0.125	1883	DEU	0
269	0.017	-0.004	-0.004	-0.001	-0.005	0.006	0.001	-0.01	-0.005	-0.015	0.006	-0.01	0.052	1884	DEU	0
270	0.019	0.004	-0.007	-0.003	-0.003	-0.003	-0.001	-0.003	-0.003	-0.013	0.004	-0.011	0.056	1885	DEU	0
271	0.016	-0.002	-0.009	0.0	-0.007	-0.004	-0.002	-0.0	-0.004	-0.018	0.005	-0.022	0.028	1886	DEU	0
272	0.011	0.002	-0.007	0.002	-0.003	0.006	-0.001	-0.007	-0.004	-0.017	0.008	-0.021	0.044	1887	DEU	0
273	0.011	-0.0	0.001	0.004	-0.006	0.006	0.004	-0.005	-0.001	-0.008	0.014	-0.022	0.075	1888	DEU	0
274	0.001	0.004	0.003	-0.003	-0.003	0.01	-0.001	0.002	0.002	-0.02	0.056	-0.015	0.111	1889	DEU	1
275	-0.005	0.009	-0.004	0.004	-0.008	0.014	0.008	0.019	0.007	-0.04	0.11	0.009	0.198	1890	DEU	1
276	0.002	0.002	-0.005	0.004	-0.002	0.006	-0.001	-0.0	-0.005	-0.021	0.008	0.0	0.064	1896	DEU	0
277	0.004	0.001	-0.004	0.007	-0.002	0.01	0.001	-0.005	-0.0	-0.015	0.014	0.002	0.086	1897	DEU	0
278	0.009	-0.002	-0.005	0.004	-0.002	0.008	0.004	0.0	0.006	-0.001	0.018	0.009	0.123	1898	DEU	0
279	0.007	0.011	-0.006	0.001	-0.004	0.018	0.01	0.042	0.011	0.001	0.123	0.012	0.302	1899	DEU	1
280	0.003	0.018	0.0	0.013	-0.002	0.024	0.009	0.023	0.011	-0.001	0.119	0.02	0.313	1900	DEU	1
281	-0.006	0.018	-0.008	0.002	-0.001	0.017	-0.002	0.021	0.011	0.012	0.185	0.02	0.346	1906	DEU	1
282	0.009	0.013	-0.002	-0.01	-0.005	0.016	0.003	-0.045	-0.001	-0.005	0.085	0.011	0.145	1912	DEU	0
283	0.006	-0.006	-0.005	0.0	-0.004	0.001	-0.004	-0.049	0.001	-0.014	0.067	0.008	0.077	1913	DEU	0
284	0.002	-0.006	0.002	0.004	-0.003	-0.021	-0.015	0.041	0.008	-0.018	0.057	0.018	0.144	1929	DEU	1
285	0.025	-0.003	0.01	0.045	0.007	-0.008	-0.002	0.03	0.008	-0.005	0.019	-0.022	0.181	1930	DEU	1
286	-0.006	-0.003	0.004	-0.01	-0.004	-0.001	-0.004	-0.0	-0.001	-0.014	-0.032	0.005	0.008	1952	DEU	0
287	0.014	-0.001	0.003	-0.008	0.001	-0.001	-0.001	0.005	0.002	-0.007	-0.031	-0.018	0.034	1953	DEU	0
288	0.016	0.001	-0.005	-0.008	0.003	-0.002	-0.0	0.009	0.002	-0.008	-0.039	-0.02	0.027	1954	DEU	0
289	-0.001	-0.002	-0.004	-0.008	-0.003	0.006	0.004	0.004	-0.001	-0.01	-0.037	-0.014	0.01	1955	DEU	0
290	-0.003	-0.002	-0.001	-0.008	-0.003	0.001	-0.0	-0.004	0.001	-0.01	-0.029	-0.015	0.002	1956	DEU	0
291	-0.004	0.001	-0.002	-0.008	-0.004	-0.003	-0.003	-0.006	0.001	-0.008	-0.012	-0.019	0.011	1957	DEU	0
292	-0.002	0.003	0.006	-0.002	-0.003	-0.0	0.001	-0.006	-0.002	-0.013	-0.027	-0.017	0.014	1958	DEU	0
293	-0.003	0.002	-0.002	-0.001	-0.003	-0.001	0.002	-0.001	-0.005	-0.011	-0.03	-0.016	0.007	1959	DEU	0
294	-0.004	-0.0	-0.006	-0.006	-0.005	0.003	0.001	0.008	-0.001	-0.004	-0.037	-0.014	0.011	1960	DEU	0
295	-0.005	-0.0	-0.001	-0.005	-0.005	0.002	0.0	0.009	0.001	-0.006	-0.041	-0.019	0.006	1961	DEU	0
296	-0.005	-0.001	0.005	-0.0	-0.003	0.001	0.003	0.002	-0.003	-0.013	-0.024	-0.022	0.017	1962	DEU	0
297	-0.005	-0.001	-0.001	-0.005	-0.001	-0.002	0.0	0.003	0.003	-0.012	-0.023	-0.022	0.01	1963	DEU	0
298	-0.004	0.002	0.0	-0.005	-0.002	-0.0	-0.001	-0.001	0.003	-0.013	-0.025	-0.022	0.007	1964	DEU	0
299	-0.007	-0.001	-0.001	-0.003	-0.003	-0.001	0.004	-0.005	0.001	-0.01	-0.022	-0.019	0.008	1965	DEU	0
300	-0.01	0.002	0.004	-0.005	-0.002	-0.001	-0.001	-0.007	0.006	-0.012	-0.016	-0.021	0.013	1966	DEU	0
301	-0.003	0.002	-0.001	-0.0	-0.001	-0.005	-0.004	-0.0	0.001	-0.014	-0.026	-0.018	0.005	1967	DEU	0
302	-0.004	0.007	0.008	-0.005	-0.004	-0.006	-0.005	0.003	-0.007	-0.013	-0.007	-0.015	0.028	1968	DEU	0
303	-0.002	-0.002	-0.001	-0.002	-0.003	-0.003	0.001	-0.005	-0.003	-0.015	0.008	-0.021	0.026	1969	DEU	0
304	-0.006	-0.008	0.015	-0.007	-0.004	0.007	0.001	-0.013	-0.001	-0.02	0.005	0.007	0.051	1970	DEU	0
305	-0.009	-0.003	0.006	-0.002	-0.004	0.002	0.003	-0.009	-0.001	-0.01	-0.029	-0.014	0.007	1971	DEU	0
306	-0.005	0.001	-0.004	0.004	-0.008	0.002	0.001	0.006	0.001	-0.001	-0.014	-0.005	0.055	1972	DEU	0
307	-0.015	0.003	0.012	-0.004	-0.002	-0.003	-0.005	0.004	0.005	-0.02	-0.006	0.017	0.061	1973	DEU	0
308	-0.01	-0.005	0.005	0.002	-0.003	-0.015	-0.005	-0.026	0.014	-0.018	0.04	-0.013	0.041	1974	DEU	0
309	-0.004	-0.004	0.002	-0.0	-0.001	-0.002	0.002	-0.009	-0.006	-0.01	-0.015	-0.014	0.015	1975	DEU	0
310	0.002	0.001	0.003	0.001	0.006	0.003	0.012	-0.005	0.004	-0.007	-0.015	-0.015	0.065	1976	DEU	0
311	-0.007	0.002	0.0	0.001	-0.003	-0.004	-0.0	-0.007	0.003	-0.011	0.005	-0.012	0.043	1977	DEU	0
312	-0.003	0.003	-0.002	0.0	-0.003	0.001	-0.001	-0.001	-0.007	-0.009	0.014	-0.026	0.043	1978	DEU	0
313	-0.007	0.002	0.003	-0.004	-0.005	0.001	0.006	0.003	0.004	-0.014	0.0	-0.02	0.047	1979	DEU	0
314	-0.01	-0.002	0.011	-0.004	-0.005	0.006	0.004	0.003	0.018	-0.026	0.01	0.012	0.093	1980	DEU	0
315	-0.009	0.002	-0.003	0.003	-0.003	-0.004	-0.003	-0.005	0.017	-0.036	-0.003	0.013	0.045	1981	DEU	0
316	-0.005	0.002	-0.003	0.006	0.002	-0.006	-0.006	-0.008	0.007	-0.022	-0.012	0.003	0.034	1982	DEU	0
317	-0.003	0.002	0.004	0.0	-0.002	-0.0	-0.006	-0.004	-0.004	-0.014	-0.004	-0.018	0.028	1983	DEU	0
318	-0.005	0.001	0.005	0.001	-0.003	-0.002	-0.002	-0.003	-0.005	-0.017	-0.007	-0.019	0.021	1984	DEU	0
319	-0.001	-0.004	0.006	-0.002	-0.004	-0.002	-0.003	-0.004	-0.009	-0.017	0.004	-0.017	0.022	1985	DEU	0
320	0.0	0.002	0.008	-0.006	-0.003	-0.001	-0.005	-0.012	-0.018	0.001	0.013	-0.015	0.04	1986	DEU	0
321	-0.0	-0.002	0.007	-0.001	-0.0	-0.003	-0.002	-0.016	-0.01	0.03	0.008	-0.036	0.052	1987	DEU	0
322	-0.007	0.001	-0.004	-0.008	-0.002	0.002	-0.0	-0.019	0.006	0.059	0.008	-0.044	0.07	1988	DEU	0
323	-0.002	0.011	0.018	-0.002	-0.004	0.013	-0.006	-0.028	0.008	0.057	0.102	0.01	0.253	1989	DEU	0
324	-0.004	0.001	-0.006	0.006	-0.008	0.018	0.017	0.048	0.041	-0.002	0.121	-0.007	0.301	1990	DEU	0
325	-0.007	-0.004	0.002	-0.01	0.002	0.01	-0.002	-0.026	0.005	-0.019	0.062	0.009	0.098	1991	DEU	0
326	-0.011	-0.007	-0.0	-0.003	-0.003	0.014	-0.002	-0.024	-0.007	-0.01	0.024	0.01	0.057	1992	DEU	0
327	-0.008	0.003	0.009	0.004	-0.005	-0.003	-0.0	0.001	-0.015	-0.027	0.003	0.01	0.049	1993	DEU	0
328	-0.005	0.005	0.002	-0.001	-0.002	0.0	-0.0	-0.001	-0.007	-0.021	-0.025	-0.014	0.008	1994	DEU	0
329	-0.005	0.004	0.001	0.002	0.004	-0.002	-0.001	-0.006	-0.001	-0.009	-0.02	-0.019	0.026	1995	DEU	0
330	-0.001	0.002	0.002	-0.0	0.001	-0.001	-0.004	0.008	-0.004	-0.015	-0.03	-0.022	0.011	1996	DEU	0
331	-0.002	0.003	0.001	0.001	-0.002	-0.003	-0.003	0.012	-0.006	-0.011	-0.036	-0.019	0.01	1997	DEU	0
332	-0.002	0.001	0.005	0.006	-0.003	-0.003	0.0	0.01	-0.018	-0.014	0.005	-0.011	0.052	1998	DEU	0
333	-0.002	-0.001	0.004	0.001	-0.003	-0.003	0.002	0.011	-0.012	0.004	-0.035	-0.021	0.021	1999	DEU	0
334	0.001	-0.004	0.001	-0.007	-0.002	-0.002	0.004	0.008	0.006	-0.017	-0.009	-0.01	0.047	2000	DEU	0
335	-0.007	-0.001	0.001	-0.004	-0.003	-0.003	-0.002	-0.007	0.002	-0.009	-0.01	0.005	0.039	2001	DEU	0
336	-0.004	0.001	0.005	0.0	-0.002	-0.004	-0.001	-0.01	-0.008	-0.003	-0.029	-0.012	0.01	2002	DEU	0
337	-0.003	0.002	0.004	-0.001	-0.001	-0.004	-0.004	-0.008	-0.008	-0.006	-0.023	-0.014	0.008	2003	DEU	0
338	-0.002	-0.003	0.004	-0.0	-0.002	-0.002	-0.004	-0.008	-0.009	-0.004	-0.025	-0.016	0.006	2004	DEU	0
339	-0.001	-0.004	0.007	0.011	-0.001	-0.0	-0.005	-0.018	-0.02	0.078	-0.018	-0.015	0.089	2005	DEU	0
340	0.016	-0.003	0.03	0.037	-0.012	0.007	-0.013	-0.022	-0.018	0.296	0.058	0.019	0.47	2006	DEU	1
341	0.017	0.002	0.028	0.045	0.001	0.007	-0.028	-0.013	0.006	0.334	0.049	0.023	0.545	2007	DEU	1
342	-0.003	0.002	0.003	0.0	-0.004	-0.003	-0.002	-0.004	-0.008	-0.015	-0.026	-0.011	0.006	2013	DEU	0
343	0.0	0.001	-0.001	0.002	-0.002	-0.002	-0.001	-0.002	-0.005	-0.017	-0.035	-0.007	0.008	2014	DEU	0
344	0.002	-0.001	-0.001	0.002	0.0	-0.002	0.001	-0.006	-0.011	-0.023	-0.029	-0.0	0.009	2015	DEU	0
345	0.006	0.001	0.0	0.003	0.006	-0.0	0.003	-0.006	-0.012	-0.019	-0.033	0.002	0.026	2016	DEU	0
346	0.032	-0.004	-0.009	-0.001	0.0	-0.004	-0.001	0.023	-0.002	-0.018	-0.003	0.011	0.1	1894	DNK	0
347	0.023	-0.004	-0.006	-0.007	-0.004	0.001	-0.001	0.006	-0.002	-0.014	0.002	0.007	0.076	1895	DNK	0
348	0.024	0.001	-0.005	-0.004	-0.004	0.008	0.004	0.015	-0.001	-0.009	0.004	0.004	0.113	1896	DNK	0
349	0.025	0.005	-0.005	0.022	-0.009	0.019	-0.003	0.041	0.006	-0.017	0.009	0.015	0.185	1897	DNK	0
350	0.002	-0.009	-0.002	0.006	-0.003	0.007	-0.001	0.002	-0.002	-0.014	0.001	0.012	0.074	1898	DNK	0
351	-0.012	-0.012	-0.006	-0.003	-0.002	0.014	0.002	-0.029	-0.0	-0.018	0.056	0.023	0.088	1899	DNK	0
352	-0.001	-0.005	-0.007	-0.005	0.002	-0.013	-0.0	-0.028	0.004	-0.012	0.04	0.044	0.094	1900	DNK	0
353	-0.008	0.001	-0.006	-0.001	-0.004	-0.018	-0.0	-0.021	-0.003	-0.018	0.015	0.031	0.043	1901	DNK	0
354	0.004	0.002	-0.008	0.004	-0.006	-0.008	-0.005	0.025	-0.008	-0.022	0.015	0.016	0.084	1902	DNK	0
355	0.015	0.001	-0.009	-0.002	-0.009	0.006	-0.007	0.05	0.008	-0.012	0.041	0.02	0.18	1903	DNK	0
356	0.023	-0.001	-0.009	-0.007	-0.009	-0.007	-0.004	0.05	0.009	-0.008	0.018	0.023	0.155	1904	DNK	0
357	0.016	0.006	-0.003	-0.004	-0.003	-0.011	0.003	0.066	0.016	0.007	0.133	0.03	0.332	1905	DNK	0
358	0.019	0.021	0.006	0.001	0.006	0.028	-0.005	0.053	0.022	0.023	0.244	0.036	0.531	1906	DNK	1
359	0.001	0.011	-0.005	-0.005	-0.004	0.022	-0.004	0.087	0.0	-0.01	0.181	0.054	0.402	1907	DNK	1
360	-0.012	-0.015	-0.004	0.001	-0.002	0.01	0.007	-0.033	0.01	-0.02	0.076	0.019	0.113	1913	DNK	0
361	0.065	-0.005	0.006	0.045	-0.003	-0.002	-0.011	0.058	0.017	-0.008	0.034	0.013	0.286	1926	DNK	0
362	0.028	0.001	-0.005	-0.012	-0.004	-0.016	-0.006	0.081	0.008	0.004	0.022	0.006	0.183	1927	DNK	0
363	0.029	0.006	-0.001	0.006	-0.004	-0.007	0.005	-0.007	-0.0	-0.015	0.0	0.011	0.1	1928	DNK	0
364	0.041	0.008	-0.0	0.017	-0.004	0.012	0.015	0.012	0.006	0.005	0.089	0.022	0.299	1929	DNK	1
365	0.049	0.007	0.008	0.021	-0.003	0.019	0.001	-0.007	0.002	0.013	0.013	0.011	0.21	1930	DNK	1
366	-0.008	-0.001	-0.0	-0.001	-0.004	-0.0	0.001	-0.011	0.003	-0.016	-0.028	0.009	0.02	1955	DNK	0
367	-0.008	-0.001	0.0	0.004	-0.003	-0.0	-0.004	-0.01	0.004	-0.016	-0.031	0.008	0.02	1956	DNK	0
368	-0.007	-0.003	-0.002	-0.004	-0.005	-0.001	0.003	-0.013	0.0	-0.014	-0.028	0.009	0.012	1962	DNK	0
369	-0.005	0.001	-0.001	-0.002	-0.005	-0.004	-0.003	0.005	0.001	-0.012	-0.034	0.009	0.025	1963	DNK	0
370	-0.009	0.001	-0.001	-0.003	-0.003	0.0	-0.002	0.008	0.003	-0.015	-0.044	0.009	0.019	1964	DNK	0
371	-0.008	-0.004	-0.0	-0.005	-0.002	-0.001	0.003	-0.001	0.004	-0.014	-0.034	-0.001	0.014	1965	DNK	0
372	-0.004	-0.005	-0.001	0.001	-0.004	0.003	-0.001	-0.0	0.011	-0.02	-0.028	-0.003	0.026	1966	DNK	0
373	-0.003	-0.004	0.003	-0.003	-0.005	0.001	0.004	-0.0	0.003	-0.017	-0.034	-0.008	0.013	1967	DNK	0
374	0.008	0.004	0.0	-0.002	-0.004	-0.002	-0.001	-0.004	0.002	-0.018	-0.009	-0.007	0.042	1968	DNK	0
375	-0.009	-0.006	-0.002	-0.007	-0.005	0.001	-0.001	-0.001	0.013	-0.023	0.008	-0.004	0.042	1969	DNK	0
376	-0.006	-0.007	-0.004	-0.006	-0.004	0.004	0.004	-0.0	0.023	-0.028	-0.001	-0.01	0.04	1970	DNK	0
377	-0.007	-0.004	0.001	0.0	-0.002	-0.002	-0.001	-0.008	0.007	-0.014	-0.024	-0.018	0.005	1971	DNK	0
378	-0.003	-0.002	-0.001	0.002	-0.003	-0.001	-0.004	-0.008	-0.004	-0.007	-0.022	-0.017	0.007	1972	DNK	0
379	-0.003	-0.008	-0.005	-0.003	-0.005	0.001	-0.004	0.014	0.01	-0.016	-0.001	-0.021	0.035	1973	DNK	0
380	-0.031	-0.005	0.003	0.008	-0.004	-0.008	0.022	0.068	0.122	-0.037	0.112	-0.016	0.31	1974	DNK	0
381	-0.002	0.002	0.003	-0.002	-0.003	-0.004	-0.003	0.005	0.028	-0.019	-0.019	-0.026	0.036	1975	DNK	0
382	-0.002	0.004	0.002	-0.002	-0.005	0.0	0.01	-0.005	-0.001	-0.01	-0.021	-0.014	0.033	1976	DNK	0
383	-0.013	-0.005	0.0	-0.003	0.001	0.0	0.002	-0.013	-0.002	-0.024	-0.001	0.007	0.024	1977	DNK	0
384	-0.025	-0.005	-0.002	0.004	-0.001	-0.002	-0.002	-0.02	0.009	-0.023	0.007	0.011	0.026	1978	DNK	0
385	-0.013	-0.006	-0.002	0.004	-0.002	-0.001	0.004	-0.015	0.014	-0.021	0.001	-0.02	0.019	1979	DNK	0
386	-0.021	-0.003	-0.0	0.009	0.0	-0.01	0.001	-0.023	0.037	-0.03	0.007	-0.002	0.041	1980	DNK	0
387	-0.017	-0.003	0.003	0.022	0.005	-0.007	-0.007	-0.024	0.028	-0.028	0.003	-0.024	0.028	1981	DNK	0
388	-0.009	-0.004	-0.005	0.003	0.01	-0.005	0.003	-0.01	0.008	-0.016	-0.005	-0.019	0.029	1982	DNK	0
389	-0.001	0.01	-0.012	0.003	0.023	-0.0	-0.007	-0.007	-0.003	-0.01	-0.004	-0.004	0.065	1983	DNK	0
390	0.001	0.012	-0.004	0.002	0.019	0.001	-0.007	0.008	-0.003	-0.013	-0.006	-0.014	0.073	1984	DNK	0
391	-0.003	0.007	-0.002	-0.007	0.013	0.006	0.006	0.048	-0.015	-0.013	0.002	-0.012	0.106	1985	DNK	1
392	-0.006	-0.0	-0.002	-0.002	-0.006	0.018	0.003	0.067	-0.031	-0.006	0.015	-0.006	0.119	1986	DNK	1
393	-0.0	-0.003	-0.004	-0.002	-0.003	-0.015	-0.002	-0.018	-0.023	-0.012	0.015	0.021	0.031	1992	DNK	0
394	0.009	0.003	-0.001	-0.003	-0.005	-0.014	-0.001	-0.018	-0.023	-0.016	0.006	0.052	0.065	1993	DNK	0
395	-0.002	-0.002	-0.003	0.002	-0.004	-0.001	0.006	-0.007	-0.0	-0.008	-0.016	-0.01	0.03	1994	DNK	0
396	-0.003	-0.002	-0.001	-0.002	-0.001	-0.0	0.002	-0.006	0.002	-0.011	-0.03	-0.019	0.006	1995	DNK	0
397	-0.003	0.002	-0.002	-0.0	-0.003	0.001	0.001	-0.008	-0.006	-0.006	-0.025	-0.019	0.008	1996	DNK	0
398	-0.005	-0.001	0.0	-0.003	0.002	0.001	0.003	0.022	-0.014	-0.011	0.002	0.002	0.075	1998	DNK	0
399	-0.007	-0.019	0.002	0.013	0.014	-0.003	-0.004	0.021	0.018	-0.014	-0.011	-0.001	0.083	2000	DNK	0
400	-0.007	-0.011	0.001	0.016	0.007	-0.006	-0.007	0.047	0.006	-0.016	-0.03	-0.0	0.075	2001	DNK	0
401	-0.006	-0.001	0.001	0.001	-0.004	-0.006	-0.002	0.024	-0.006	-0.009	-0.046	-0.016	0.006	2002	DNK	0
402	-0.004	-0.0	-0.0	-0.001	-0.004	-0.005	-0.002	0.018	-0.008	-0.011	-0.04	-0.017	0.002	2003	DNK	0
403	-0.004	0.002	0.0	-0.004	-0.004	-0.0	-0.003	0.01	-0.006	-0.01	-0.036	-0.016	0.006	2004	DNK	0
404	-0.006	0.014	0.001	-0.005	0.022	0.002	-0.003	0.046	-0.016	0.01	-0.036	-0.01	0.095	2005	DNK	0
405	-0.006	0.02	0.022	-0.038	0.028	-0.002	-0.002	0.091	-0.002	0.12	0.029	0.015	0.351	2006	DNK	1
406	-0.004	0.026	0.03	-0.005	0.051	-0.001	0.012	0.123	0.072	0.142	0.052	0.012	0.586	2007	DNK	1
407	-0.002	0.001	-0.003	-0.0	-0.004	-0.0	-0.003	-0.005	-0.007	-0.012	-0.023	-0.012	0.004	2013	DNK	0
408	0.002	0.001	-0.001	0.002	-0.002	-0.001	-0.002	-0.006	-0.003	-0.016	-0.034	-0.009	0.007	2014	DNK	0
409	0.002	0.001	-0.002	0.003	-0.002	-0.002	-0.002	-0.005	-0.012	-0.018	-0.029	-0.003	0.006	2015	DNK	0
410	0.002	0.001	0.002	0.002	0.0	-0.001	0.006	-0.005	-0.013	-0.023	-0.03	-0.001	0.017	2016	DNK	0
411	0.027	-0.0	-0.002	0.016	-0.001	-0.021	0.003	-0.015	-0.005	-0.012	0.019	-0.004	0.081	1902	ESP	0
412	0.014	-0.004	-0.01	0.023	0.028	-0.006	0.004	-0.019	-0.004	-0.013	0.044	-0.012	0.119	1903	ESP	0
413	-0.005	-0.007	0.011	0.023	0.037	0.003	0.001	-0.018	-0.006	-0.017	0.035	-0.025	0.109	1904	ESP	0
414	0.002	-0.005	0.013	0.033	-0.003	-0.012	-0.007	-0.028	-0.008	-0.008	0.055	0.0	0.11	1905	ESP	0
415	0.02	-0.005	0.006	-0.005	-0.004	-0.011	-0.01	-0.026	-0.01	0.002	0.113	0.014	0.16	1906	ESP	0
416	0.002	-0.012	0.006	-0.003	-0.002	0.014	-0.011	-0.033	-0.008	0.001	0.107	0.011	0.148	1907	ESP	0
417	0.012	-0.002	0.006	0.003	0.0	0.004	0.005	-0.027	-0.007	-0.017	0.068	0.006	0.126	1908	ESP	0
418	0.027	0.0	0.001	-0.006	-0.002	-0.001	0.004	-0.015	-0.007	-0.009	0.004	0.009	0.081	1909	ESP	0
419	0.025	0.003	-0.011	0.048	0.023	0.014	-0.004	-0.024	-0.006	-0.007	0.076	0.015	0.228	1910	ESP	0
420	0.025	0.009	-0.001	-0.002	-0.001	0.014	0.002	-0.011	-0.005	-0.005	0.061	0.015	0.176	1911	ESP	1
421	0.005	-0.007	-0.007	0.002	0.006	0.011	-0.005	-0.034	-0.008	-0.017	0.052	0.01	0.084	1912	ESP	1
422	-0.008	-0.006	-0.002	0.04	-0.004	0.004	-0.004	0.008	0.004	-0.018	-0.035	-0.007	0.047	1948	ESP	0
423	-0.011	0.001	0.013	0.051	-0.003	-0.0	-0.003	-0.011	-0.001	-0.01	-0.041	-0.014	0.048	1949	ESP	0
424	-0.001	-0.004	0.001	-0.0	0.004	0.0	0.002	-0.009	-0.001	-0.014	-0.025	-0.012	0.017	1950	ESP	0
425	-0.006	-0.004	-0.001	-0.007	0.006	-0.004	0.002	-0.008	-0.004	-0.014	-0.021	-0.009	0.006	1951	ESP	0
426	-0.006	-0.003	-0.001	-0.008	0.001	-0.002	0.002	-0.007	-0.002	-0.01	-0.024	-0.011	0.006	1952	ESP	0
427	0.013	0.0	-0.0	-0.001	-0.003	0.0	0.001	0.002	0.002	-0.01	-0.04	-0.02	0.02	1953	ESP	0
428	-0.002	0.0	-0.002	0.001	-0.003	0.005	-0.001	-0.01	-0.004	-0.014	-0.029	-0.014	0.004	1954	ESP	0
429	-0.005	0.005	0.001	-0.002	-0.004	0.01	0.003	-0.005	-0.002	-0.01	-0.037	-0.012	0.016	1955	ESP	0
430	-0.006	0.001	0.002	-0.003	-0.003	0.008	0.002	-0.003	-0.002	-0.013	-0.039	-0.01	0.008	1956	ESP	0
431	-0.005	-0.006	0.0	-0.01	-0.003	-0.0	0.001	-0.007	-0.001	-0.016	-0.016	-0.003	0.011	1957	ESP	0
432	-0.009	-0.002	0.004	-0.006	-0.003	-0.003	0.0	-0.008	-0.001	-0.012	-0.02	-0.005	0.01	1958	ESP	0
433	-0.009	-0.002	0.005	0.0	-0.004	-0.003	-0.004	-0.011	-0.003	-0.014	-0.021	0.005	0.015	1959	ESP	0
434	-0.008	0.008	0.004	0.014	-0.002	-0.005	0.001	-0.003	-0.002	-0.004	-0.03	0.002	0.05	1960	ESP	0
